utterance_id,speaker_id,route_split,source_split,source_row_indices,variants_averaged
Ses04F_impro07_F016,Ses04F,auxiliary,train,2767;7191;11615,3
Ses04F_impro07_F017,Ses04F,auxiliary,test,337,1
Ses04F_impro07_F018,Ses04F,auxiliary,train,2768;7192;11616,3
Ses04F_impro07_F021,Ses04F,auxiliary,test,338,1
Ses04F_impro07_F022,Ses04F,auxiliary,test,339,1
Ses04F_impro07_F024,Ses04F,auxiliary,train,2769;7193;11617,3
Ses04F_impro07_F027,Ses04F,auxiliary,train,2770;7194;11618,3
Ses04F_impro07_F028,Ses04F,auxiliary,train,2771;7195;11619,3
Ses04F_impro07_F029,Ses04F,auxiliary,train,2772;7196;11620,3
Ses04F_impro07_F030,Ses04F,auxiliary,train,2773;7197;11621,3
Ses04F_impro07_F031,Ses04F,auxiliary,train,2774;7198;11622,3
Ses04F_impro07_F032,Ses04F,auxiliary,train,2775;7199;11623,3
Ses04F_impro07_F033,Ses04F,auxiliary,train,2776;7200;11624,3
Ses04F_impro07_F035,Ses04F,auxiliary,test,340,1
Ses04F_impro07_F036,Ses04F,auxiliary,train,2777;7201;11625,3
Ses04F_impro07_F038,Ses04F,auxiliary,test,341,1
Ses04F_impro07_F039,Ses04F,auxiliary,train,2778;7202;11626,3
Ses04F_impro07_F040,Ses04F,auxiliary,train,2779;7203;11627,3
Ses04F_impro07_F041,Ses04F,auxiliary,train,2780;7204;11628,3
Ses04F_impro07_F042,Ses04F,auxiliary,train,2781;7205;11629,3
Ses04F_impro07_F044,Ses04F,auxiliary,train,2782;7206;11630,3
Ses04F_impro07_F047,Ses04F,auxiliary,train,2783;7207;11631,3
Ses04F_impro07_F048,Ses04F,auxiliary,train,2784;7208;11632,3
Ses04F_impro07_F049,Ses04F,auxiliary,train,2785;7209;11633,3
Ses04F_impro07_F050,Ses04F,auxiliary,train,2786;7210;11634,3
Ses04F_impro07_F051,Ses04F,auxiliary,train,2787;7211;11635,3
Ses04F_impro07_F052,Ses04F,auxiliary,train,2788;7212;11636,3
Ses04F_impro07_F058,Ses04F,auxiliary,dev,353,1
Ses04F_impro07_F059,Ses04F,auxiliary,train,2789;7213;11637,3
Ses04F_impro07_F060,Ses04F,auxiliary,dev,354,1
Ses04F_impro07_F061,Ses04F,auxiliary,train,2790;7214;11638,3
Ses04F_impro07_F062,Ses04F,auxiliary,test,342,1
Ses04F_impro07_F063,Ses04F,auxiliary,train,2791;7215;11639,3
Ses04F_impro07_F064,Ses04F,auxiliary,train,2792;7216;11640,3
Ses04F_impro07_F065,Ses04F,auxiliary,dev,355,1
Ses04F_impro07_F066,Ses04F,auxiliary,train,2793;7217;11641,3
Ses04F_impro07_F070,Ses04F,auxiliary,test,343,1
Ses04F_impro07_F074,Ses04F,auxiliary,train,2794;7218;11642,3
Ses04F_impro07_F078,Ses04F,auxiliary,train,2795;7219;11643,3
Ses04F_impro07_F079,Ses04F,auxiliary,test,344,1
Ses04F_impro07_M000,Ses04M,auxiliary,train,2796;7220;11644,3
Ses04F_impro07_M001,Ses04M,auxiliary,train,2797;7221;11645,3
Ses04F_impro07_M005,Ses04M,auxiliary,train,2798;7222;11646,3
Ses04F_impro07_M006,Ses04M,auxiliary,train,2799;7223;11647,3
Ses04F_impro07_M009,Ses04M,auxiliary,train,2800;7224;11648,3
Ses04F_impro07_M013,Ses04M,auxiliary,train,2801;7225;11649,3
Ses04F_impro07_M016,Ses04M,auxiliary,train,2802;7226;11650,3
Ses04F_impro07_M017,Ses04M,auxiliary,train,2803;7227;11651,3
Ses04F_impro07_M018,Ses04M,auxiliary,train,2804;7228;11652,3
Ses04F_impro07_M019,Ses04M,auxiliary,train,2805;7229;11653,3
Ses04F_impro07_M020,Ses04M,auxiliary,train,2806;7230;11654,3
Ses04F_impro07_M021,Ses04M,auxiliary,test,345,1
Ses04F_impro07_M022,Ses04M,auxiliary,train,2807;7231;11655,3
Ses04F_impro07_M023,Ses04M,auxiliary,train,2808;7232;11656,3
Ses04F_impro07_M026,Ses04M,auxiliary,train,2809;7233;11657,3
Ses04F_impro07_M028,Ses04M,auxiliary,train,2810;7234;11658,3
Ses04F_impro07_M031,Ses04M,auxiliary,train,2811;7235;11659,3
Ses04F_impro07_M032,Ses04M,auxiliary,test,346,1
Ses04F_impro07_M033,Ses04M,auxiliary,train,2812;7236;11660,3
Ses04F_impro07_M034,Ses04M,auxiliary,test,347,1
Ses04F_impro07_M035,Ses04M,auxiliary,test,348,1
Ses04F_impro07_M036,Ses04M,auxiliary,train,2813;7237;11661,3
Ses04F_impro07_M037,Ses04M,auxiliary,train,2814;7238;11662,3
Ses04F_impro07_M038,Ses04M,auxiliary,train,2815;7239;11663,3
Ses04F_impro07_M039,Ses04M,auxiliary,train,2816;7240;11664,3
Ses04F_impro07_M040,Ses04M,auxiliary,test,349,1
Ses04F_impro07_M041,Ses04M,auxiliary,test,350,1
Ses04F_impro07_M042,Ses04M,auxiliary,train,2817;7241;11665,3
Ses04F_impro07_M043,Ses04M,auxiliary,train,2818;7242;11666,3
Ses04F_impro07_M044,Ses04M,auxiliary,train,2819;7243;11667,3
Ses04F_impro07_M045,Ses04M,auxiliary,test,351,1
Ses04F_impro07_M046,Ses04M,auxiliary,dev,356,1
Ses04F_impro07_M049,Ses04M,auxiliary,dev,357,1
Ses04F_impro07_M050,Ses04M,auxiliary,test,352,1
Ses04F_impro07_M051,Ses04M,auxiliary,train,2820;7244;11668,3
Ses04F_impro07_M057,Ses04M,auxiliary,train,2821;7245;11669,3
Ses04F_impro07_M058,Ses04M,auxiliary,train,2822;7246;11670,3
Ses04F_impro07_M059,Ses04M,auxiliary,test,353,1
Ses04F_impro07_M060,Ses04M,auxiliary,train,2823;7247;11671,3
Ses04F_impro07_M061,Ses04M,auxiliary,train,2824;7248;11672,3
Ses04F_impro07_M062,Ses04M,auxiliary,test,354,1
Ses04F_impro07_M063,Ses04M,auxiliary,train,2825;7249;11673,3
Ses04F_impro07_M064,Ses04M,auxiliary,train,2826;7250;11674,3
Ses04F_impro07_M066,Ses04M,auxiliary,test,355,1
Ses04F_impro07_M067,Ses04M,auxiliary,train,2827;7251;11675,3
Ses04F_impro07_M070,Ses04M,auxiliary,train,2828;7252;11676,3
Ses04F_impro07_M071,Ses04M,auxiliary,train,2829;7253;11677,3
Ses04F_impro07_M072,Ses04M,auxiliary,train,2830;7254;11678,3
Ses04F_impro07_M073,Ses04M,auxiliary,train,2831;7255;11679,3
Ses04F_impro07_M076,Ses04M,auxiliary,train,2832;7256;11680,3
Ses04F_impro07_M077,Ses04M,auxiliary,train,2833;7257;11681,3
Ses04F_impro07_M079,Ses04M,auxiliary,train,2834;7258;11682,3
Ses04F_impro07_M080,Ses04M,auxiliary,train,2835;7259;11683,3
Ses04F_impro07_M082,Ses04M,auxiliary,train,2836;7260;11684,3
Ses04F_impro08_F000,Ses04F,auxiliary,train,2837;7261;11685,3
Ses04F_impro08_F001,Ses04F,auxiliary,train,2838;7262;11686,3
Ses04F_impro08_F002,Ses04F,auxiliary,train,2839;7263;11687,3
Ses04F_impro08_F004,Ses04F,auxiliary,train,2840;7264;11688,3
Ses04F_impro08_F005,Ses04F,auxiliary,train,2841;7265;11689,3
Ses04F_impro08_F006,Ses04F,auxiliary,dev,358,1
Ses04F_impro08_F008,Ses04F,auxiliary,train,2842;7266;11690,3
Ses04F_impro08_F009,Ses04F,auxiliary,test,356,1
Ses04F_impro08_F023,Ses04F,auxiliary,train,2843;7267;11691,3
Ses04F_impro08_M001,Ses04M,auxiliary,train,2844;7268;11692,3
Ses04F_impro08_M012,Ses04M,auxiliary,train,2845;7269;11693,3
Ses04F_impro08_M013,Ses04M,auxiliary,train,2846;7270;11694,3
Ses04F_impro08_M014,Ses04M,auxiliary,train,2847;7271;11695,3
Ses04F_impro08_M015,Ses04M,auxiliary,train,2848;7272;11696,3
Ses04F_impro08_M016,Ses04M,auxiliary,train,2849;7273;11697,3
Ses04F_impro08_M017,Ses04M,auxiliary,test,357,1
Ses04F_impro08_M018,Ses04M,auxiliary,train,2850;7274;11698,3
Ses04F_impro08_M019,Ses04M,auxiliary,train,2851;7275;11699,3
Ses04F_impro08_M022,Ses04M,auxiliary,train,2852;7276;11700,3
Ses04F_impro08_M023,Ses04M,auxiliary,train,2853;7277;11701,3
Ses04F_impro08_M024,Ses04M,auxiliary,train,2854;7278;11702,3
Ses04F_script01_1_F004,Ses04F,auxiliary,train,2855;7279;11703,3
Ses04F_script01_1_F011,Ses04F,auxiliary,train,2856;7280;11704,3
Ses04F_script01_1_F012,Ses04F,auxiliary,train,2857;7281;11705,3
Ses04F_script01_1_F013,Ses04F,auxiliary,dev,359,1
Ses04F_script01_1_F014,Ses04F,auxiliary,train,2858;7282;11706,3
Ses04F_script01_1_F015,Ses04F,auxiliary,train,2859;7283;11707,3
Ses04F_script01_1_F018,Ses04F,auxiliary,train,2860;7284;11708,3
Ses04F_script01_1_F019,Ses04F,auxiliary,train,2861;7285;11709,3
Ses04F_script01_1_F022,Ses04F,auxiliary,train,2862;7286;11710,3
Ses04F_script01_1_F023,Ses04F,auxiliary,test,358,1
Ses04F_script01_1_F024,Ses04F,auxiliary,train,2863;7287;11711,3
Ses04F_script01_1_F025,Ses04F,auxiliary,train,2864;7288;11712,3
Ses04F_script01_1_F029,Ses04F,auxiliary,train,2865;7289;11713,3
Ses04F_script01_1_F030,Ses04F,auxiliary,train,2866;7290;11714,3
Ses04F_script01_1_F032,Ses04F,auxiliary,train,2867;7291;11715,3
Ses04F_script01_1_F035,Ses04F,auxiliary,test,359,1
Ses04F_script01_1_F036,Ses04F,auxiliary,train,2868;7292;11716,3
Ses04F_script01_1_F037,Ses04F,auxiliary,test,360,1
Ses04F_script01_1_F040,Ses04F,auxiliary,train,2869;7293;11717,3
Ses04F_script01_1_F041,Ses04F,auxiliary,train,2870;7294;11718,3
Ses04F_script01_1_F042,Ses04F,auxiliary,test,361,1
Ses04F_script01_1_F044,Ses04F,auxiliary,train,2871;7295;11719,3
Ses04F_script01_1_M000,Ses04M,auxiliary,train,2872;7296;11720,3
Ses04F_script01_1_M004,Ses04M,auxiliary,dev,360,1
Ses04F_script01_1_M005,Ses04M,auxiliary,train,2873;7297;11721,3
Ses04F_script01_1_M009,Ses04M,auxiliary,train,2874;7298;11722,3
Ses04F_script01_1_M010,Ses04M,auxiliary,train,2875;7299;11723,3
Ses04F_script01_1_M012,Ses04M,auxiliary,test,362,1
Ses04F_script01_1_M013,Ses04M,auxiliary,test,363,1
Ses04F_script01_1_M016,Ses04M,auxiliary,train,2876;7300;11724,3
Ses04F_script01_1_M017,Ses04M,auxiliary,train,2877;7301;11725,3
Ses04F_script01_1_M020,Ses04M,auxiliary,train,2878;7302;11726,3
Ses04F_script01_1_M021,Ses04M,auxiliary,train,2879;7303;11727,3
Ses04F_script01_1_M022,Ses04M,auxiliary,train,2880;7304;11728,3
Ses04F_script01_1_M025,Ses04M,auxiliary,train,2881;7305;11729,3
Ses04F_script01_1_M026,Ses04M,auxiliary,train,2882;7306;11730,3
Ses04F_script01_1_M028,Ses04M,auxiliary,train,2883;7307;11731,3
Ses04F_script01_1_M029,Ses04M,auxiliary,train,2884;7308;11732,3
Ses04F_script01_1_M030,Ses04M,auxiliary,test,364,1
Ses04F_script01_1_M032,Ses04M,auxiliary,train,2885;7309;11733,3
Ses04F_script01_1_M034,Ses04M,auxiliary,test,365,1
Ses04F_script01_1_M038,Ses04M,auxiliary,train,2886;7310;11734,3
Ses04F_script01_2_F000,Ses04F,auxiliary,train,2887;7311;11735,3
Ses04F_script01_2_F001,Ses04F,auxiliary,dev,361,1
Ses04F_script01_2_F005,Ses04F,auxiliary,train,2888;7312;11736,3
Ses04F_script01_2_F006,Ses04F,auxiliary,train,2889;7313;11737,3
Ses04F_script01_2_F007,Ses04F,auxiliary,train,2890;7314;11738,3
Ses04F_script01_2_F008,Ses04F,auxiliary,train,2891;7315;11739,3
Ses04F_script01_2_F009,Ses04F,auxiliary,train,2892;7316;11740,3
Ses04F_script01_2_F010,Ses04F,auxiliary,train,2893;7317;11741,3
Ses04F_script01_2_F016,Ses04F,auxiliary,dev,362,1
Ses04F_script01_2_M000,Ses04M,auxiliary,train,2894;7318;11742,3
Ses04F_script01_2_M001,Ses04M,auxiliary,train,2895;7319;11743,3
Ses04F_script01_2_M004,Ses04M,auxiliary,train,2896;7320;11744,3
Ses04F_script01_2_M007,Ses04M,auxiliary,train,2897;7321;11745,3
Ses04F_script01_2_M008,Ses04M,auxiliary,train,2898;7322;11746,3
Ses04F_script01_2_M017,Ses04M,auxiliary,train,2899;7323;11747,3
Ses04F_script01_3_F009,Ses04F,auxiliary,train,2900;7324;11748,3
Ses04F_script01_3_F010,Ses04F,auxiliary,test,366,1
Ses04F_script01_3_F012,Ses04F,auxiliary,train,2901;7325;11749,3
Ses04F_script01_3_F013,Ses04F,auxiliary,train,2902;7326;11750,3
Ses04F_script01_3_F014,Ses04F,auxiliary,train,2903;7327;11751,3
Ses04F_script01_3_F015,Ses04F,auxiliary,train,2904;7328;11752,3
Ses04F_script01_3_F023,Ses04F,auxiliary,dev,363,1
Ses04F_script01_3_F024,Ses04F,auxiliary,train,2905;7329;11753,3
Ses04F_script01_3_F030,Ses04F,auxiliary,train,2906;7330;11754,3
Ses04F_script01_3_M004,Ses04M,auxiliary,train,2907;7331;11755,3
Ses04F_script01_3_M008,Ses04M,auxiliary,train,2908;7332;11756,3
Ses04F_script01_3_M009,Ses04M,auxiliary,test,367,1
Ses04F_script01_3_M010,Ses04M,auxiliary,train,2909;7333;11757,3
Ses04F_script01_3_M011,Ses04M,auxiliary,train,2910;7334;11758,3
Ses04F_script01_3_M014,Ses04M,auxiliary,train,2911;7335;11759,3
Ses04F_script01_3_M018,Ses04M,auxiliary,dev,364,1
Ses04F_script01_3_M019,Ses04M,auxiliary,train,2912;7336;11760,3
Ses04F_script01_3_M020,Ses04M,auxiliary,test,368,1
Ses04F_script01_3_M023,Ses04M,auxiliary,train,2913;7337;11761,3
Ses04F_script01_3_M024,Ses04M,auxiliary,train,2914;7338;11762,3
Ses04F_script01_3_M026,Ses04M,auxiliary,train,2915;7339;11763,3
Ses04F_script01_3_M027,Ses04M,auxiliary,train,2916;7340;11764,3
Ses04F_script01_3_M028,Ses04M,auxiliary,train,2917;7341;11765,3
Ses04F_script01_3_M029,Ses04M,auxiliary,test,369,1
Ses04F_script01_3_M030,Ses04M,auxiliary,train,2918;7342;11766,3
Ses04F_script01_3_M031,Ses04M,auxiliary,train,2919;7343;11767,3
Ses04F_script01_3_M032,Ses04M,auxiliary,train,2920;7344;11768,3
Ses04F_script01_3_M033,Ses04M,auxiliary,train,2921;7345;11769,3
Ses04F_script01_3_M034,Ses04M,auxiliary,test,370,1
Ses04F_script01_3_M035,Ses04M,auxiliary,train,2922;7346;11770,3
Ses04F_script01_3_M036,Ses04M,auxiliary,train,2923;7347;11771,3
Ses04F_script01_3_M039,Ses04M,auxiliary,train,2924;7348;11772,3
Ses04F_script01_3_M040,Ses04M,auxiliary,train,2925;7349;11773,3
Ses04F_script01_3_M041,Ses04M,auxiliary,train,2926;7350;11774,3
Ses04F_script01_3_M043,Ses04M,auxiliary,test,371,1
Ses04F_script01_3_M044,Ses04M,auxiliary,dev,365,1
Ses04F_script01_3_M045,Ses04M,auxiliary,train,2927;7351;11775,3
Ses04F_script01_3_M047,Ses04M,auxiliary,train,2928;7352;11776,3
Ses04F_script02_1_F000,Ses04F,auxiliary,train,2929;7353;11777,3
Ses04F_script02_1_F007,Ses04F,auxiliary,train,2930;7354;11778,3
Ses04F_script02_1_F008,Ses04F,auxiliary,train,2931;7355;11779,3
Ses04F_script02_1_F012,Ses04F,auxiliary,train,2932;7356;11780,3
Ses04F_script02_1_F013,Ses04F,auxiliary,train,2933;7357;11781,3
Ses04F_script02_1_F014,Ses04F,auxiliary,train,2934;7358;11782,3
Ses04F_script02_1_F016,Ses04F,auxiliary,train,2935;7359;11783,3
Ses04F_script02_1_F017,Ses04F,auxiliary,train,2936;7360;11784,3
Ses04F_script02_1_F019,Ses04F,auxiliary,test,372,1
Ses04F_script02_1_F021,Ses04F,auxiliary,train,2937;7361;11785,3
Ses04F_script02_1_F022,Ses04F,auxiliary,train,2938;7362;11786,3
Ses04F_script02_1_M000,Ses04M,auxiliary,train,2939;7363;11787,3
Ses04F_script02_1_M002,Ses04M,auxiliary,train,2940;7364;11788,3
Ses04F_script02_1_M009,Ses04M,auxiliary,train,2941;7365;11789,3
Ses04F_script02_1_M010,Ses04M,auxiliary,dev,366,1
Ses04F_script02_1_M011,Ses04M,auxiliary,train,2942;7366;11790,3
Ses04F_script02_1_M017,Ses04M,auxiliary,train,2943;7367;11791,3
Ses04F_script02_1_M021,Ses04M,auxiliary,train,2944;7368;11792,3
Ses04F_script02_1_M023,Ses04M,auxiliary,test,373,1
Ses04F_script02_1_M026,Ses04M,auxiliary,train,2945;7369;11793,3
Ses04F_script02_1_M031,Ses04M,auxiliary,train,2946;7370;11794,3
Ses04F_script02_1_M032,Ses04M,auxiliary,train,2947;7371;11795,3
Ses04F_script02_1_M033,Ses04M,auxiliary,train,2948;7372;11796,3
Ses04F_script02_1_M034,Ses04M,auxiliary,train,2949;7373;11797,3
Ses04F_script02_1_M035,Ses04M,auxiliary,train,2950;7374;11798,3
Ses04F_script02_1_M036,Ses04M,auxiliary,train,2951;7375;11799,3
Ses04F_script02_1_M037,Ses04M,auxiliary,train,2952;7376;11800,3
Ses04F_script02_1_M038,Ses04M,auxiliary,train,2953;7377;11801,3
Ses04F_script02_1_M039,Ses04M,auxiliary,test,374,1
Ses04F_script02_1_M040,Ses04M,auxiliary,train,2954;7378;11802,3
Ses04F_script02_2_F002,Ses04F,auxiliary,train,2955;7379;11803,3
Ses04F_script02_2_F005,Ses04F,auxiliary,train,2956;7380;11804,3
Ses04F_script02_2_F006,Ses04F,auxiliary,dev,367,1
Ses04F_script02_2_F007,Ses04F,auxiliary,train,2957;7381;11805,3
Ses04F_script02_2_F008,Ses04F,auxiliary,train,2958;7382;11806,3
Ses04F_script02_2_F009,Ses04F,auxiliary,test,375,1
Ses04F_script02_2_F010,Ses04F,auxiliary,train,2959;7383;11807,3
Ses04F_script02_2_F011,Ses04F,auxiliary,dev,368,1
Ses04F_script02_2_F014,Ses04F,auxiliary,train,2960;7384;11808,3
Ses04F_script02_2_F019,Ses04F,auxiliary,train,2961;7385;11809,3
Ses04F_script02_2_F020,Ses04F,auxiliary,train,2962;7386;11810,3
Ses04F_script02_2_F021,Ses04F,auxiliary,train,2963;7387;11811,3
Ses04F_script02_2_F022,Ses04F,auxiliary,train,2964;7388;11812,3
Ses04F_script02_2_F023,Ses04F,auxiliary,train,2965;7389;11813,3
Ses04F_script02_2_F024,Ses04F,auxiliary,train,2966;7390;11814,3
Ses04F_script02_2_F025,Ses04F,auxiliary,train,2967;7391;11815,3
Ses04F_script02_2_F026,Ses04F,auxiliary,train,2968;7392;11816,3
Ses04F_script02_2_F031,Ses04F,auxiliary,train,2969;7393;11817,3
Ses04F_script02_2_F033,Ses04F,auxiliary,train,2970;7394;11818,3
Ses04F_script02_2_F034,Ses04F,auxiliary,dev,369,1
Ses04F_script02_2_F037,Ses04F,auxiliary,train,2971;7395;11819,3
Ses04F_script02_2_F041,Ses04F,auxiliary,train,2972;7396;11820,3
Ses04F_script02_2_F043,Ses04F,auxiliary,dev,370,1
Ses04F_script02_2_F044,Ses04F,auxiliary,train,2973;7397;11821,3
Ses04F_script02_2_F045,Ses04F,auxiliary,train,2974;7398;11822,3
Ses04F_script02_2_F046,Ses04F,auxiliary,train,2975;7399;11823,3
Ses04F_script02_2_M000,Ses04M,auxiliary,train,2976;7400;11824,3
Ses04F_script02_2_M019,Ses04M,auxiliary,train,2977;7401;11825,3
Ses04F_script02_2_M020,Ses04M,auxiliary,test,376,1
Ses04F_script02_2_M021,Ses04M,auxiliary,train,2978;7402;11826,3
Ses04F_script02_2_M023,Ses04M,auxiliary,train,2979;7403;11827,3
Ses04F_script02_2_M040,Ses04M,auxiliary,train,2980;7404;11828,3
Ses04F_script02_2_M041,Ses04M,auxiliary,train,2981;7405;11829,3
Ses04F_script02_2_M043,Ses04M,auxiliary,train,2982;7406;11830,3
Ses04F_script02_2_M044,Ses04M,auxiliary,train,2983;7407;11831,3
Ses04F_script02_2_M046,Ses04M,auxiliary,train,2984;7408;11832,3
Ses04F_script02_2_M047,Ses04M,auxiliary,train,2985;7409;11833,3
Ses04F_script03_1_F005,Ses04F,auxiliary,train,2986;7410;11834,3
Ses04F_script03_1_F006,Ses04F,auxiliary,train,2987;7411;11835,3
Ses04F_script03_1_F007,Ses04F,auxiliary,train,2988;7412;11836,3
Ses04F_script03_1_F009,Ses04F,auxiliary,train,2989;7413;11837,3
Ses04F_script03_1_F011,Ses04F,auxiliary,test,377,1
Ses04F_script03_1_F012,Ses04F,auxiliary,train,2990;7414;11838,3
Ses04F_script03_1_F014,Ses04F,auxiliary,train,2991;7415;11839,3
Ses04F_script03_1_F017,Ses04F,auxiliary,train,2992;7416;11840,3
Ses04F_script03_1_F021,Ses04F,auxiliary,train,2993;7417;11841,3
Ses04F_script03_1_F022,Ses04F,auxiliary,train,2994;7418;11842,3
Ses04F_script03_1_F023,Ses04F,auxiliary,train,2995;7419;11843,3
Ses04F_script03_1_F024,Ses04F,auxiliary,train,2996;7420;11844,3
Ses04F_script03_1_F026,Ses04F,auxiliary,train,2997;7421;11845,3
Ses04F_script03_1_F028,Ses04F,auxiliary,train,2998;7422;11846,3
Ses04F_script03_1_F029,Ses04F,auxiliary,train,2999;7423;11847,3
Ses04F_script03_1_F030,Ses04F,auxiliary,train,3000;7424;11848,3
Ses04F_script03_1_M006,Ses04M,auxiliary,dev,371,1
Ses04F_script03_1_M007,Ses04M,auxiliary,train,3001;7425;11849,3
Ses04F_script03_1_M008,Ses04M,auxiliary,train,3002;7426;11850,3
Ses04F_script03_1_M009,Ses04M,auxiliary,train,3003;7427;11851,3
Ses04F_script03_1_M017,Ses04M,auxiliary,dev,372,1
Ses04F_script03_1_M027,Ses04M,auxiliary,train,3004;7428;11852,3
Ses04F_script03_1_M028,Ses04M,auxiliary,train,3005;7429;11853,3
Ses04F_script03_1_M029,Ses04M,auxiliary,train,3006;7430;11854,3
Ses04F_script03_1_M030,Ses04M,auxiliary,train,3007;7431;11855,3
Ses04F_script03_1_M031,Ses04M,auxiliary,train,3008;7432;11856,3
Ses04F_script03_2_F005,Ses04F,auxiliary,train,3009;7433;11857,3
Ses04F_script03_2_F012,Ses04F,auxiliary,test,378,1
Ses04F_script03_2_F013,Ses04F,auxiliary,train,3010;7434;11858,3
Ses04F_script03_2_F014,Ses04F,auxiliary,train,3011;7435;11859,3
Ses04F_script03_2_F019,Ses04F,auxiliary,test,379,1
Ses04F_script03_2_F020,Ses04F,auxiliary,train,3012;7436;11860,3
Ses04F_script03_2_F021,Ses04F,auxiliary,train,3013;7437;11861,3
Ses04F_script03_2_F022,Ses04F,auxiliary,train,3014;7438;11862,3
Ses04F_script03_2_F023,Ses04F,auxiliary,dev,373,1
Ses04F_script03_2_F024,Ses04F,auxiliary,train,3015;7439;11863,3
Ses04F_script03_2_F025,Ses04F,auxiliary,test,380,1
Ses04F_script03_2_F026,Ses04F,auxiliary,train,3016;7440;11864,3
Ses04F_script03_2_F027,Ses04F,auxiliary,train,3017;7441;11865,3
Ses04F_script03_2_F028,Ses04F,auxiliary,dev,374,1
Ses04F_script03_2_F029,Ses04F,auxiliary,dev,375,1
Ses04F_script03_2_F030,Ses04F,auxiliary,train,3018;7442;11866,3
Ses04F_script03_2_F031,Ses04F,auxiliary,train,3019;7443;11867,3
Ses04F_script03_2_F034,Ses04F,auxiliary,train,3020;7444;11868,3
Ses04F_script03_2_F035,Ses04F,auxiliary,train,3021;7445;11869,3
Ses04F_script03_2_F036,Ses04F,auxiliary,train,3022;7446;11870,3
Ses04F_script03_2_F037,Ses04F,auxiliary,train,3023;7447;11871,3
Ses04F_script03_2_F038,Ses04F,auxiliary,train,3024;7448;11872,3
Ses04F_script03_2_F039,Ses04F,auxiliary,train,3025;7449;11873,3
Ses04F_script03_2_F040,Ses04F,auxiliary,train,3026;7450;11874,3
Ses04F_script03_2_F041,Ses04F,auxiliary,train,3027;7451;11875,3
Ses04F_script03_2_F042,Ses04F,auxiliary,train,3028;7452;11876,3
Ses04F_script03_2_F043,Ses04F,auxiliary,train,3029;7453;11877,3
Ses04F_script03_2_F044,Ses04F,auxiliary,train,3030;7454;11878,3
Ses04F_script03_2_M000,Ses04M,auxiliary,train,3031;7455;11879,3
Ses04F_script03_2_M001,Ses04M,auxiliary,train,3032;7456;11880,3
Ses04F_script03_2_M003,Ses04M,auxiliary,test,381,1
Ses04F_script03_2_M005,Ses04M,auxiliary,train,3033;7457;11881,3
Ses04F_script03_2_M006,Ses04M,auxiliary,train,3034;7458;11882,3
Ses04F_script03_2_M007,Ses04M,auxiliary,dev,376,1
Ses04F_script03_2_M008,Ses04M,auxiliary,train,3035;7459;11883,3
Ses04F_script03_2_M010,Ses04M,auxiliary,train,3036;7460;11884,3
Ses04F_script03_2_M014,Ses04M,auxiliary,test,382,1
Ses04F_script03_2_M015,Ses04M,auxiliary,test,383,1
Ses04F_script03_2_M016,Ses04M,auxiliary,train,3037;7461;11885,3
Ses04F_script03_2_M024,Ses04M,auxiliary,train,3038;7462;11886,3
Ses04F_script03_2_M027,Ses04M,auxiliary,train,3039;7463;11887,3
Ses04F_script03_2_M031,Ses04M,auxiliary,test,384,1
Ses04F_script03_2_M034,Ses04M,auxiliary,train,3040;7464;11888,3
Ses04F_script03_2_M035,Ses04M,auxiliary,train,3041;7465;11889,3
Ses04F_script03_2_M037,Ses04M,auxiliary,test,385,1
Ses04F_script03_2_M039,Ses04M,auxiliary,test,386,1
